market_type,symbol,name,date,open,close,high,low,volume,market_cap,sector,exchange,country,currency,last_updated
crypto,BNB,BNB Coin,04-08-2024,38693.78258836303,36665.23761355544,40557.79025615213,35088.848117312664,7335538.591802511,385438087410.81824,Blockchain,BINANCE,US,$,2024-04-08 20:00:00
stock,AMZN,AMZN Inc,16/07/2023,41075.62385155498,40103.76408139795,41900.905958344505,39350.95029536064,3982659.3638952514,1973651484288.517,automotive,NYSE,Global,USDT,2023-07-16 05:00:00
stock,MSFT,MSFT Inc,07-03-2024,36488.10451026891,37516.6754460822,38311.49025000783,35216.1831180651,3207937.657435356,133639169179.61333,Finance,NASDAQ,US,USDT,2024-07-03 17:00:00
stock,GOOGL,GOOGL Inc,23/05/2024,36460.75234018734,38786.353448344555,40264.46342239337,36019.47551521148,2518480.5673202607,2225675584898.2715,Artificial Intelligence,NYSE,Global,usd,2024-05-23 19:00:00
crypto,BTC,BTC Coin,03/04/2024,38089.9957791405,35032.26819171342,39960.42674325708,34813.47287757768,5335082.557609951,45136959066.51172,blockchain,COINBASE,US,USDT,2024-04-03 08:00:00
stock,AAPL,AAPL Inc,27/01/2023,26346.883367011975,27581.507980902297,28624.54404789556,25126.582672388566,8048736.094853277,1063028859655.4626,AI,NASDAQ,US,usd,2023-01-27 09:00:00
stock,GOOGL,GOOGL Inc,08/08/2024,2038.5748991210887,1962.3979239190771,2090.623932954742,1882.7688685762969,1553250.0482166728,1928076274298.415,Technology,NYSE,Global,USD,2024-08-08 05:00:00
crypto,ADA,ADA Coin,19/10/2023,45578.41616622842,41532.03689452596,46412.527210682434,39882.74081134999,7410589.988971406,10641060015.944859,Blockchain,BINANCE,Global,$,2023-10-19 22:00:00
crypto,BTC,BTC Coin,04-27-2023,40313.05837397943,41254.838347310324,42475.26612167167,39117.99935715499,6363950.642388573,284337939705.20605,crypto,COINBASE,US,USD,2023-04-27 10:00:00
crypto,ETH,ETH Coin,2024-05-26,34228.797331617214,31517.17665787651,35703.613355435125,30738.202541187784,5304038.688451869,50506206061.86745,Crypto,BINANCE,Global,USD,2024-05-26 00:00:00
crypto,ETH,ETH Coin,06-20-2024,38804.86442395306,38637.775496315575,39634.48928531224,37262.9148900432,1281265.4678251955,236018752871.06818,Crypto,BINANCE,Global,usd,2024-06-20 02:00:00
crypto,ADA,ADA Coin,08-21-2023,36.38690585475983,39.0753279984973,40.569878007791196,34.96541940949812,24898.515864457724,80185303725.03308,blockchain,COINBASE,Global,USDT,2023-08-21 22:00:00
crypto,BTC,BTC Coin,02/02/2024,20634.534233760376,21773.587849125826,22212.21188458065,20494.33578750635,959286.4524234633,199385940420.50546,crypto,COINBASE,US,$,2024-02-02 10:00:00
stock,TSLA,TSLA Inc,2024-06-18,46697.70552444985,42137.484261871585,47610.15399666709,40577.77215046851,5319075.363708339,1103915677895.1187,TECHNOLOGY,NASDAQ,Global,USDT,2024-06-18 16:00:00
crypto,BTC,BTC Coin,14/08/2024,43496.703192619,47299.51776031879,49307.699898586034,42188.687396288144,9899347.721596451,115112886110.05806,Crypto,COINBASE,Global,USDT,2024-08-14 00:00:00
stock,,TSLA Inc,12/03/2023,17786.89 USD,16341.502462653953,18380.124828468044,16119.721673727456,1225468.8697517216,2207758586706.333,Automotive,NASDAQ,US,usd,2023-03-12 10:00:00
stock,GOOGL,GOOGL Inc,17/05/2023,49354.52832285048,47639.38050814542,50099.52264461,47409.04926295488,1175043.030605891,1653711691870.8108,RETAIL,NYSE,Global,$,2023-05-17 05:00:00
stock,TSLA,TSLA Inc,2024-07-09,38976.558143071736,38125.62511345174,39139.37807719028,36255.895926357356,3758936.133181371,2801247235091.9487,Automotive,NYSE,US,USDT,2024-07-09 12:00:00
stock,AAPL,AAPL Inc,04-03-2024,24381.585381310415,25545.32768150497,26401.825284723636,23860.925389902466,9675023.308167819,2119007217585.765,ai,NYSE,Global,USDT,2024-04-03 07:00:00
stock,TSLA,TSLA Inc,07/05/2023,45731.53 USD,43373.248136517584,47363.31779349155,42501.01832627303,9243036.672291692,2187869458716.8752,Retail,NYSE,US,usd,2023-05-07 10:00:00
stock,AAPL,AAPL Inc,09-20-2023,13989.272537667292,13667.068703870156,14142.336027040925,13134.034573458384,4704745.438680583,1536254522696.876,RETAIL,NASDAQ,US,usd,2023-09-20 02:00:00
crypto,ADA,ADA Coin,12/05/2023,9601.548449634189,9194.193178392066,10011.048791556668,8890.442907116141,9624171.606495151,357564689940.72363,Blockchain,BINANCE,US,USD,2023-05-12 02:00:00
stock,GOOGL,GOOGL Inc,16/06/2023,22112.749650711903,20324.314415538487,23209.736399258603,20212.675034488686,8175804.966508371,814071626625.9883,Artificial Intelligence,NYSE,Global,USD,2023-06-16 15:00:00
crypto,BTC,BTC Coin,2024-04-30,48468.209311817205,52628.24817997122,53774.67941868979,47696.685157739004,9924591.818492778,67150275871.571556,blockchain,COINBASE,Global,USDT,2024-04-30 12:00:00
stock,MSFT,MSFT Inc,23/04/2024,5661.153995813607,6077.564746322015,6222.358204221675,5657.465599735665,5509377.711187671,1235138206303.7498,finance,NASDAQ,US,$,2024-04-23 22:00:00
stock,MSFT,MSFT Inc,10/06/2024,24591.430910582963,25663.922868104513,25697.324499907438,23870.224139769467,1556446.444315311,98138034731.71509,finance,NASDAQ,US,usd,2024-06-10 16:00:00
stock,AAPL,AAPL Inc,03-31-2024,47867.71898041428,49060.43802050519,50764.98825280398,46423.46110517512,5631845.548650212,1932859494853.862,TECHNOLOGY,NYSE,Global,USDT,2024-03-31 10:00:00
stock,GOOGL,GOOGL Inc,29/04/2023,37982.72119994452,40694.0163163015,42042.790887926676,37944.37536758393,8283055.636852471,1636134551960.7207,Technology,NASDAQ,US,USD,2023-04-29 18:00:00
stock,AAPL,AAPL Inc,23/10/2023,25378.695165324698,27425.416269490714,28719.806604802747,24592.216937634563,7257314.911103729,382693779261.60596,finance,NYSE,US,usd,2023-10-23 02:00:00
stock,TSLA,TSLA Inc,15/08/2024,6191.7495117498,6668.032883643168,6978.747587056148,6038.426478938336,184056.0007706173,1237530996090.7112,TECHNOLOGY,NASDAQ,Global,USDT,2024-08-15 02:00:00
crypto,SOL,SOL Coin,25/04/2023,23853.248707877236,21825.857851606026,24079.12881508161,20900.571713843194,6863102.384330823,327334319025.0226,crypto,COINBASE,Global,USD,2023-04-25 15:00:00
stock,TSLA,TSLA Inc,12-12-2023,6393.248960399046,6927.275545227884,7258.583255896439,6117.884015104286,2303128.2972454363,905234383673.7595,tech,NYSE,US,usd,2023-12-12 19:00:00
crypto,ADA,ADA Coin,2023-08-22,7533.887396428719,7019.46104805481,7660.673696367978,7001.621204628878,9624459.521366328,238887684244.53427,Blockchain,COINBASE,Global,USD,2023-08-22 01:00:00
crypto,BNB,BNB Coin,2023-10-04,34788.688767273234,36324.07617607667,37176.91616220285,33971.42354678122,6344892.147399875,337506358681.0212,blockchain,COINBASE,Global,$,2023-10-04 09:00:00
crypto,ETH,ETH Coin,2024-03-10,4851.340163802458,4584.406823897384,5084.918412773798,4432.007907140211,2685473.6338712205,293858221810.3627,Blockchain,BINANCE,US,$,2024-03-10 17:00:00
stock,AAPL,AAPL Inc,2023-12-02,14553.12831415877,13363.206891126263,14704.452566006748,13122.775937493661,2232602.3879702743,1271514823251.7263,TECHNOLOGY,NYSE,US,USD,2023-12-02 07:00:00
crypto,SOL,SOL Coin,01-01-2024,5013.043936224468,4553.725138681177,5228.99776858455,4499.086401381839,6660610.800780886,260828542694.46,Blockchain,BINANCE,Global,USDT,2024-01-01 06:00:00
crypto,ETH,ETH Coin,01/02/2023,11975.303218335426,12723.314971751173,12815.347585189556,11863.246378158396,5842751.263542092,17205197010.061684,crypto,Unknown,US,USDT,2023-02-01 16:00:00
stock,AMZN,AMZN Inc,04-23-2024,32228.90885177414,31693.841800328508,32699.414419993223,31175.218318348245,8069321.905167138,2223701419712.968,Technology,NYSE,Global,USD,2024-04-23 01:00:00
crypto,ETH,ETH Coin,04-01-2024,19001.64759685429,18434.371589310165,19533.19098440966,17617.659850983946,9334260.681982653,22669391283.935387,Blockchain,BINANCE,Global,usd,2024-04-01 16:00:00
stock,AMZN,AMZN Inc,2023-10-30,46188.40268614611,49116.20168625926,49586.830336879146,44184.6089313825,8612641.149769282,1650045702617.1294,Technology,NASDAQ,US,USD,2023-10-30 15:00:00
stock,AMZN,AMZN Inc,29/05/2023,996.9399674159424,1083.5195675039956,1109.1463438403696,962.0937403883107,5166462.113835302,1612939665526.815,tech,NASDAQ,Global,usd,2023-05-29 03:00:00
crypto,BNB,BNB Coin,27/01/2023,5523.533824439162,5367.696048342578,5611.597367197073,5324.66041645784,7784894.292496145,330052764221.4913,Blockchain,COINBASE,US,$,2023-01-27 08:00:00
crypto,SOL,SOL Coin,21/04/2024,33227.77 USD,32526.30234010805,34176.944858143965,32512.015640958445,5356209.097888511,163041093657.88818,Crypto,COINBASE,US,$,2024-04-21 16:00:00
crypto,BNB,BNB Coin,18/07/2024,37362.483322174536,34528.33190127134,38849.446957141816,33080.361514186734,5323753.75525774,395487019468.0502,Crypto,COINBASE,Global,USD,2024-07-18 13:00:00
crypto,,SOL Coin,07-20-2024,44612.600456415814,42028.85465448573,46566.50314128251,41891.1970760251,895784.0252444234,247231867613.9195,Blockchain,COINBASE,Global,usd,2024-07-20 07:00:00
stock,TSLA,TSLA Inc,01/04/2024,12966.410629901273,11879.827881131274,13587.874065807779,11518.80198321994,6230212.06786456,2657002502855.947,automotive,NASDAQ,US,$,2024-04-01 17:00:00
crypto,ADA,ADA Coin,2024-04-12,10666.964413745023,11028.714731374794,11054.144184304874,10241.936510636882,9446692.84558851,223384882319.1495,Blockchain,BINANCE,US,USDT,2024-04-12 00:00:00
crypto,BTC,BTC Coin,14/06/2023,24137.93303875454,22540.348197408402,24646.784878807408,22401.80488634751,703670.2703059779,381635472213.3528,Blockchain,COINBASE,Global,USDT,2023-06-14 11:00:00
crypto,BTC,BTC Coin,03-29-2024,44783.685764344475,44025.79712557977,44970.5649616958,42130.94679878582,8824599.331429975,55508087979.58788,crypto,BINANCE,Global,$,2024-03-29 17:00:00
crypto,ETH,ETH Coin,01-06-2023,8158.085449983611,8801.040080604245,9173.006749751788,7759.572500638227,5810320.0873869695,198590831791.6821,Blockchain,COINBASE,Global,usd,2023-01-06 09:00:00
crypto,BTC,BTC Coin,2023-08-30,26661.459240908414,25484.453568091354,27082.545370316966,24977.125035567602,5389052.918499505,101512976900.37955,blockchain,BINANCE,US,USD,2023-08-30 00:00:00
crypto,BNB,BNB Coin,2023-11-17,5387.322911732488,5893.110536559039,5944.559027019876,5288.497118124189,828364.882277941,161100997123.41888,Blockchain,COINBASE,US,USDT,2023-11-17 09:00:00
stock,MSFT,MSFT Inc,2023-07-06,4751.0407713612985,4494.017391797655,4904.733424396917,4332.892305875249,5328975.300664087,2068055369311.3997,Retail,NYSE,Global,USDT,2023-07-06 12:00:00
crypto,ADA,ADA Coin,07-15-2023,10128.002957917484,10601.539575976005,10620.165876872843,9678.21845282801,2150345.2300877855,54179630368.276665,Blockchain,COINBASE,US,USD,2023-07-15 03:00:00
crypto,ADA,ADA Coin,26/04/2023,4777.981138324203,4569.079659018,4800.179029878474,4538.494109568586,661671.8313210381,12975270846.191006,Crypto,,Global,USD,2023-04-26 22:00:00
crypto,BNB,BNB Coin,2023-05-14,41144.77570215271,37859.4607734778,41196.600250920725,36061.12127114972,5904190.267672996,345088561175.4046,blockchain,COINBASE,US,USDT,2023-05-14 18:00:00
stock,MSFT,MSFT Inc,05-22-2024,31036.4630283991,31293.921985075285,31567.24950028494,30789.651599950936,3276221.8086661254,2014357337220.8381,automotive,NYSE,Global,usd,2024-05-22 10:00:00
stock,TSLA,TSLA Inc,02-09-2023,19249.04131673058,18336.655406690094,20109.714859830812,17940.046535521058,7218782.551307223,2958672806377.5273,ai,NYSE,Global,$,2023-02-09 12:00:00
stock,AAPL,AAPL Inc,2023-01-22,44346.90614212007,48051.87030480269,49101.24850636255,42663.32870167754,6477066.172950447,1231112362148.462,automotive,NYSE,Global,USDT,2023-01-22 21:00:00
stock,GOOGL,GOOGL Inc,24/08/2023,31126.098514051337,33953.7329870857,34537.411179161376,30993.935653641944,1126555.7573335238,2864207158123.342,RETAIL,NYSE,Global,USDT,2023-08-24 03:00:00
crypto,SOL,SOL Coin,02-04-2023,24728.617012182305,25485.85839523163,25860.677952493807,24634.944145974838,9035058.595732404,146739595480.38446,Blockchain,COINBASE,Global,USDT,2023-02-04 03:00:00
crypto,ADA,ADA Coin,2024-04-12,5726.982624336691,5243.958545265371,5869.622133741892,5182.432164389457,1233235.6932197013,320737962121.39716,Blockchain,COINBASE,US,USDT,2024-04-12 20:00:00
stock,MSFT,MSFT Inc,27/07/2023,26397.491001204326,27590.60173596542,28191.214959508394,25992.680985458148,1596927.1061691546,1927898026138.6958,finance,NASDAQ,US,USD,2023-07-27 18:00:00
crypto,BNB,BNB Coin,10-19-2023,45167.66985006208,43626.323796630844,47393.31991405477,41545.7944436981,4959262.273714117,89764737926.4934,blockchain,COINBASE,US,usd,2023-10-19 15:00:00
stock,MSFT,MSFT Inc,15/09/2023,49798.29220217561,54678.87099950907,55322.01287994539,47973.82440143946,7496972.5149517525,981711621694.5945,Retail,NYSE,Global,usd,2023-09-15 11:00:00
stock,AAPL,AAPL Inc,09/05/2024,33188.21242286738,35609.02007748708,35721.70919323408,32591.701566898348,7002008.720817792,2670126549868.9297,TECHNOLOGY,NYSE,US,$,2024-05-09 03:00:00
stock,AMZN,AMZN Inc,30/05/2023,38900.73076413703,42357.17871502425,44258.94507470053,37432.16480444181,3240602.387083889,579053998563.4902,TECHNOLOGY,NYSE,Global,$,2023-05-30 05:00:00
crypto,ETH,ETH Coin,14/10/2023,7926.48 USD,8646.125336580913,8715.984572303358,7831.921847049116,3414940.083558115,202346490733.76727,crypto,BINANCE,US,USDT,2023-10-14 23:00:00
crypto,SOL,SOL Coin,2024-04-30,2368.219481474135,2228.5001483173396,2420.8402808735705,2192.5311773044555,7775841.700182586,231619715090.15573,crypto,COINBASE,US,USDT,2024-04-30 21:00:00
crypto,SOL,SOL Coin,07-26-2024,7632.985901778695,7983.785322130753,8308.34832086459,7341.623963316493,2297300.8170137997,16905504516.504404,Blockchain,COINBASE,Global,USDT,2024-07-26 17:00:00
crypto,BNB,BNB Coin,2024-03-02,7523.195840094368,6782.937280977563,7745.066636567105,6750.342331717542,1496611.4192822503,39771628591.90052,crypto,BINANCE,Global,usd,2024-03-02 02:00:00
crypto,BNB,BNB Coin,2023-05-19,28687.197729261607,31211.222993026626,32456.741994255433,28475.958147067082,6391782.381573295,301820247059.2122,Blockchain,BINANCE,US,USDT,2023-05-19 08:00:00
stock,GOOGL,GOOGL Inc,2023-08-10,17549.966478958246,16528.62018764356,18350.70122428417,16309.067119202318,907938.2664839638,2435894997412.251,Technology,NASDAQ,US,$,2023-08-10 02:00:00
crypto,ETH,ETH Coin,28/12/2023,17451.707959523843,16747.628541840884,17995.6022766984,16386.38105209426,5383028.954933717,347429263461.8243,Blockchain,COINBASE,Global,$,2023-12-28 11:00:00
stock,AAPL,AAPL Inc,01-31-2023,47989.089825298426,52309.26851447878,52320.154569992,46400.23735611334,456441.09195640514,772082778372.0605,ai,,US,USDT,2023-01-31 00:00:00
crypto,BTC,BTC Coin,2023-11-27,44327.046732447874,44489.26850766462,46357.10158442017,43669.588675355495,4996239.855341313,340848262692.4135,crypto,BINANCE,US,$,2023-11-27 12:00:00
crypto,ADA,ADA Coin,2023-10-31,13318.589016074724,12677.776126493733,13692.884242786402,12149.625568077432,1748743.9698533858,148705502600.6658,crypto,BINANCE,US,USDT,2023-10-31 11:00:00
stock,TSLA,TSLA Inc,2024-04-23,30670.269697360596,33702.60359686378,35201.05400289869,30218.941043715407,7855467.452367963,41076087577.824646,TECHNOLOGY,NASDAQ,US,USDT,2024-04-23 16:00:00
crypto,ADA,ADA Coin,2023-11-15,14910.996950254283,14519.220292620854,14971.70117087229,14253.369883019684,1749475.357104526,169656822924.17966,blockchain,BINANCE,US,usd,2023-11-15 00:00:00
stock,AAPL,AAPL Inc,03-01-2024,9506.923348567998,8989.98253814787,9961.974915303053,8587.85878167475,4988926.5499210525,2291005851368.515,finance,NASDAQ,US,USD,2024-03-01 10:00:00
crypto,BTC,BTC Coin,17/06/2023,4528.645694189496,4649.560862223681,4796.191102076415,4345.942076003987,8724992.666068668,29761170423.630894,Crypto,BINANCE,US,$,2023-06-17 18:00:00
crypto,ADA,ADA Coin,02-15-2023,15037.523037729517,14280.794451620886,15604.65213127824,14090.591352306303,1489170.2834028457,282363863294.77606,crypto,COINBASE,US,$,2023-02-15 04:00:00
crypto,BNB,BNB Coin,18/01/2024,10841.69556045545,10395.330369377494,10997.579607231832,10382.868291381652,7502363.519732575,142929200224.75598,crypto,COINBASE,Global,usd,2024-01-18 17:00:00
crypto,BTC,BTC Coin,02/02/2024,13878.384031628402,12492.008646203729,13918.740294050236,12212.81210721481,2855525.9078449663,313120559329.67065,blockchain,BINANCE,Global,usd,2024-02-02 02:00:00
crypto,ETH,ETH Coin,05-18-2024,2491.549671599773,2678.855276487076,2759.2379919985983,2380.3484728796425,7664273.756949839,81217067256.03441,blockchain,Unknown,US,USD,2024-05-18 23:00:00
crypto,BNB,BNB Coin,04/02/2024,14477.28801435264,13575.141288660612,15066.500517319284,13120.078614702523,8474433.382728487,303551108475.33563,crypto,COINBASE,US,$,2024-02-04 17:00:00
stock,GOOGL,GOOGL Inc,03/08/2024,24969.45455608838,23369.388343958686,25808.484177266128,23366.132709446247,4125697.809237318,140518323012.87476,Technology,NASDAQ,Global,USDT,2024-08-03 06:00:00
crypto,SOL,SOL Coin,19/01/2023,15890.47924244869,17134.72442337323,17790.77962948227,15280.453009983927,9536033.59493389,44622666022.32313,blockchain,COINBASE,US,USDT,2023-01-19 05:00:00
crypto,ETH,ETH Coin,05-01-2024,8410.78952187301,8532.446785450258,8724.971578392642,8334.965276483817,3442256.1360895075,250764234203.77646,Crypto,COINBASE,Global,USD,2024-05-01 19:00:00
crypto,BNB,BNB Coin,2023-08-09,40600.399618051175,42018.19359640856,42561.50401310711,40540.168065057274,5487119.136241235,350616436335.5938,Blockchain,COINBASE,Global,usd,2023-08-09 02:00:00
crypto,ETH,ETH Coin,2024-08-21,10794.337663517304,11837.887385903143,12320.908248526897,10766.934555291462,2124444.957017598,363468021453.39655,Crypto,COINBASE,Global,USDT,2024-08-21 03:00:00
stock,MSFT,MSFT Inc,2024-05-08,4890.719752462046,4535.623769272971,4960.15786470643,4524.653379063951,6672249.619518653,1297667654961.8186,Technology,NASDAQ,Global,$,2024-05-08 17:00:00
stock,AAPL,AAPL Inc,09/04/2024,47729.12020871037,50017.55403355651,52285.797623668965,47555.435834732954,7507946.729370903,950750598129.9966,AI,NYSE,Global,usd,2024-04-09 18:00:00
stock,AMZN,AMZN Inc,09-30-2023,49829.48186639751,48086.35530371441,51503.01933977949,47713.23330495239,1752334.7932521384,736968955076.8423,RETAIL,NASDAQ,US,$,2023-09-30 00:00:00
stock,MSFT,MSFT Inc,07-19-2024,18764.88711864361,17805.209769998724,18775.93195552131,17691.233337494843,1359679.5907213273,1831034623034.9778,Automotive,NYSE,Global,USDT,2024-07-19 20:00:00
stock,AAPL,AAPL Inc,13/01/2024,30038.52303443432,30765.78904698358,32040.495361760186,29301.739863666557,3573488.3967752876,2635570310447.7144,Automotive,NYSE,Global,usd,2024-01-13 08:00:00
stock,TSLA,TSLA Inc,2023-05-05,28525.06490659352,28828.383641274402,29252.01167325634,27954.64479885967,4394229.492797661,425031985137.6356,Automotive,NASDAQ,Global,USD,2023-05-05 10:00:00
stock,AMZN,AMZN Inc,21/04/2024,27978.718018749303,30405.472194382855,31192.948031502525,27821.331159311874,5205730.855003008,2418535160201.2783,tech,NASDAQ,US,usd,2024-04-21 10:00:00
crypto,ETH,ETH Coin,12-09-2023,18346.731692824782,17980.417631519067,19202.69982430053,17282.132291812053,1215455.759006577,225423747437.93158,Blockchain,BINANCE,Global,usd,2023-12-09 09:00:00
crypto,SOL,SOL Coin,02-25-2024,28849.770879246535,27607.19575204315,29473.503243421204,26951.394031786524,5921810.42810751,332933310162.55664,crypto,BINANCE,Global,USD,2024-02-25 09:00:00
stock,AMZN,AMZN Inc,10/12/2023,19723.672849526214,20419.930781966417,21272.224973133183,19569.60478727142,2543197.805159206,2464942558586.0356,Technology,NYSE,Global,USD,2023-12-10 10:00:00
stock,AMZN,AMZN Inc,2023-08-02,29749.352652768095,32044.648434949504,33311.12678269068,29130.51093464793,9837352.572607815,1057017402307.868,TECHNOLOGY,NYSE,Global,USDT,2023-08-02 19:00:00
stock,MSFT,MSFT Inc,23/09/2023,42124.10405360048,44806.73869735396,46841.050465263805,42098.152140849,4957471.27910071,1322571815976.0903,tech,,US,$,2023-09-23 09:00:00
crypto,ETH,ETH Coin,05-14-2023,23050.15888783928,24681.579416342818,25713.401031038145,22284.85893101775,474020.7627797786,82273711237.84012,Blockchain,COINBASE,Global,$,2023-05-14 09:00:00
