market_type,symbol,name,date,open,close,high,low,volume,market_cap,sector,exchange,country,currency,last_updated,daily_change,daily_change_pct
crypto,BTC,BTC Coin,2024-04-30,26589.39,25256.56,27188.16,24261.72,5004702.51,268086117641.1,Crypto,BINANCE,US,USD,2024-04-30 09:00:00,-1332.83,-5.01
crypto,ADA,ADA Coin,2023-11-03,1841.94,1939.71,1941.65,1797.49,5735193.59,289494039998.32,Crypto,COINBASE,US,USD,2023-11-03 01:00:00,97.76,5.31
crypto,ETH,ETH Coin,2024-07-07,38053.83,37425.6,38180.12,36852.06,5110349.09,305691166552.98,Crypto,BINANCE,Global,USD,2024-07-07 04:00:00,-628.23,-1.65
crypto,BNB,BNB Coin,2024-04-14,11751.34,10857.67,11924.76,10563.69,4776614.07,136558090381.93,Crypto,BINANCE,US,USD,2024-04-14 20:00:00,-893.67,-7.6
crypto,BNB,BNB Coin,2023-11-22,18129.8,19652.34,20139.59,17607.42,482631.52,235181877908.84,Crypto,BINANCE,Global,USD,2023-11-22 18:00:00,1522.53,8.4
crypto,BNB,BNB Coin,2023-10-17,30147.42,30649.61,32009.84,29790.02,8674188.79,241610957442.49,Crypto,BINANCE,US,USD,2023-10-17 17:00:00,502.19,1.67
crypto,ADA,ADA Coin,2024-01-25,15913.14,15336.17,16435.92,14913.36,7774948.56,28471909979.42,Crypto,BINANCE,US,USD,2024-01-25 02:00:00,-576.97,-3.63
stock,GOOGL,GOOGL Inc,2023-04-18,11088.16,10624.57,11189.33,10198.47,2169172.32,1159447394300.53,Automotive,NASDAQ,Global,USD,2023-04-18 06:00:00,-463.59,-4.18
crypto,BTC,BTC Coin,2024-06-28,35807.24,35088.25,35847.83,33982.98,9053775.9,11357411045.35,Crypto,BINANCE,US,USD,2024-06-28 17:00:00,-718.99,-2.01
crypto,ETH,ETH Coin,2023-03-10,49337.73,49732.03,52126.13,47368.67,2900058.19,206941505202.14,Crypto,BINANCE,US,USD,2023-03-10 06:00:00,394.3,0.8
stock,TSLA,TSLA Inc,2023-10-04,49341.21,52551.33,54006.22,47084.23,3644426.72,2102910629437.49,Technology,NASDAQ,US,USD,2023-10-04 12:00:00,3210.11,6.51
stock,GOOGL,GOOGL Inc,2023-10-19,15570.96,14819.79,15873.46,14699.21,1504616.34,268412844783.81,Technology,NYSE,Global,USD,2023-10-19 10:00:00,-751.17,-4.82
crypto,SOL,SOL Coin,2024-01-20,13063.25,12530.64,13298.8,12057.18,9425870.14,125895259797.18,Crypto,COINBASE,Global,USD,2024-01-20 03:00:00,-532.61,-4.08
crypto,BNB,BNB Coin,2024-01-10,5714.52,5677.56,5767.22,5455.04,2851129.14,170940176995.5,Crypto,COINBASE,Global,USD,2024-01-10 23:00:00,-36.96,-0.65
stock,MSFT,MSFT Inc,2023-08-18,36058.74,38164.18,38916.56,35498.01,3890153.95,383031969517.58,AI,NYSE,Global,USD,2023-08-18 10:00:00,2105.44,5.84
stock,AAPL,AAPL Inc,2024-02-26,19864.43,20090.84,20132.02,19521.26,7426337.08,500591197672.73,AI,NASDAQ,US,USD,2024-02-26 16:00:00,226.4,1.14
crypto,ETH,ETH Coin,2024-04-02,5147.5,4632.85,5166.36,4615.27,7655791.65,344688251794.88,Crypto,BINANCE,US,USD,2024-04-02 22:00:00,-514.65,-10.0
stock,GOOGL,GOOGL Inc,2023-11-20,25855.52,25993.69,26381.65,25652.23,8297866.06,2507952583815.89,Technology,NYSE,US,USD,2023-11-20 04:00:00,138.17,0.53
crypto,ETH,ETH Coin,2023-03-18,16470.06,17255.27,17277.84,16354.73,4463033.65,159907681560.25,Crypto,COINBASE,Global,USD,2023-03-18 02:00:00,785.2,4.77
crypto,BTC,BTC Coin,2023-07-26,33457.2,34432.47,34890.38,33362.31,9863313.46,179330977384.43,Crypto,COINBASE,US,USD,2023-07-26 12:00:00,975.27,2.91
crypto,BTC,BTC Coin,2023-02-13,28073.43,28378.4,29067.7,27996.49,2448279.74,212765660646.99,Crypto,COINBASE,Global,USD,2023-02-13 19:00:00,304.98,1.09
crypto,BNB,BNB Coin,2023-03-04,46478.07,43810.58,48219.03,42066.64,9601899.97,47643479620.88,Crypto,COINBASE,US,USD,2023-03-04 19:00:00,-2667.48,-5.74
crypto,ETH,ETH Coin,2023-04-09,45936.72,50080.07,50291.47,44635.31,6481355.27,317493099283.24,Crypto,COINBASE,Global,USD,2023-04-09 18:00:00,4143.35,9.02
stock,GOOGL,GOOGL Inc,2024-06-16,12081.17,13082.96,13227.51,12000.34,5127613.08,2409343751337.43,Retail,NASDAQ,US,USD,2024-06-16 23:00:00,1001.78,8.29
stock,AMZN,AMZN Inc,2024-07-22,18706.54,17223.13,19031.18,16729.46,4790731.54,1551112293891.87,AI,NYSE,Global,USD,2024-07-22 18:00:00,-1483.41,-7.93
crypto,BTC,BTC Coin,2023-09-24,17609.98,17281.01,18407.8,17067.21,229534.84,296942639712.0,Crypto,COINBASE,US,USD,2023-09-24 22:00:00,-328.98,-1.87
stock,GOOGL,GOOGL Inc,2024-08-15,49497.3,53850.76,56101.6,48579.55,2782643.03,2438145385591.88,AI,NYSE,Global,USD,2024-08-15 00:00:00,4353.46,8.8
stock,AAPL,AAPL Inc,2023-01-14,34782.67,33263.07,35226.72,32260.06,6411828.54,1966747528026.49,AI,NYSE,US,USD,2023-01-14 16:00:00,-1519.6,-4.37
crypto,ADA,ADA Coin,2023-07-15,27787.77,30006.55,30449.3,27740.49,4734006.44,120759596366.54,Crypto,COINBASE,Global,USD,2023-07-15 13:00:00,2218.78,7.98
stock,AMZN,AMZN Inc,2023-09-23,2761.42,2672.32,2797.15,2651.44,7376646.58,311715929561.22,AI,NASDAQ,US,USD,2023-09-23 01:00:00,-89.1,-3.23
crypto,BTC,BTC Coin,2024-06-13,29466.78,29086.41,29865.42,28480.12,6180629.76,354395783313.67,Crypto,BINANCE,Global,USD,2024-06-13 17:00:00,-380.37,-1.29
stock,AAPL,AAPL Inc,2023-09-12,46830.41,48141.23,50157.1,45941.54,3166051.32,1184913215588.18,Finance,NASDAQ,US,USD,2023-09-12 01:00:00,1310.83,2.8
crypto,ADA,ADA Coin,2023-10-18,11520.42,11743.02,11979.27,11030.74,4132992.51,295964567362.09,Crypto,COINBASE,US,USD,2023-10-18 20:00:00,222.6,1.93
crypto,ADA,ADA Coin,2023-03-27,5619.98,5983.96,6133.14,5436.31,5050137.53,127560927634.37,Crypto,BINANCE,Global,USD,2023-03-27 14:00:00,363.98,6.48
crypto,BNB,BNB Coin,2023-07-08,924.59,933.23,955.59,919.64,5560160.62,303060331415.84,Crypto,BINANCE,US,USD,2023-07-08 18:00:00,8.65,0.94
crypto,ADA,ADA Coin,2024-05-16,19440.27,19911.0,19956.73,19328.15,678755.62,59242522802.93,Crypto,COINBASE,US,USD,2024-05-16 08:00:00,470.72,2.42
stock,TSLA,TSLA Inc,2024-03-21,110.76,114.83,117.45,105.79,8562229.02,101467472260.66,Technology,NYSE,US,USD,2024-03-21 00:00:00,4.07,3.67
crypto,SOL,SOL Coin,2024-07-23,16322.94,15270.84,17079.31,15086.11,7239810.01,85074508266.5,Crypto,COINBASE,Global,USD,2024-07-23 20:00:00,-1052.11,-6.45
stock,GOOGL,GOOGL Inc,2023-12-25,26139.86,26534.32,27041.82,25253.4,8519576.66,141548129917.65,AI,NASDAQ,Global,USD,2023-12-25 08:00:00,394.46,1.51
crypto,ADA,ADA Coin,2023-04-10,31271.49,30610.08,32312.75,29382.49,2387354.89,14091553585.04,Crypto,COINBASE,US,USD,2023-04-10 23:00:00,-661.41,-2.12
stock,GOOGL,GOOGL Inc,2023-09-26,48997.13,53648.75,54316.63,46798.02,5903842.04,1764692881963.64,Technology,NASDAQ,Global,USD,2023-09-26 21:00:00,4651.63,9.49
stock,AMZN,AMZN Inc,2024-03-18,38086.72,38299.88,39277.65,37413.46,1265058.03,1265747998140.15,Technology,exchange_empty,US,USD,2024-03-18 08:00:00,213.16,0.56
stock,GOOGL,GOOGL Inc,2024-07-17,24431.1,25995.41,26175.7,23576.92,9502513.49,2034713571703.04,Finance,NYSE,Global,USD,2024-07-17 18:00:00,1564.31,6.4
stock,AMZN,AMZN Inc,2024-06-17,46465.76,48222.49,50456.23,44880.87,906247.05,1663687909077.16,Finance,NASDAQ,US,USD,2024-06-17 09:00:00,1756.73,3.78
stock,TSLA,TSLA Inc,2024-05-28,40225.39,41181.36,42374.74,40054.25,1765808.17,2408702877045.32,Finance,NYSE,US,USD,2024-05-28 10:00:00,955.97,2.38
crypto,BNB,BNB Coin,2024-03-27,2498.03,2318.61,2552.65,2297.88,7331593.77,248532498691.45,Crypto,BINANCE,Global,USD,2024-03-27 06:00:00,-179.43,-7.18
stock,AMZN,AMZN Inc,2023-01-21,2251.98,2198.55,2269.86,2092.68,2644711.17,2922452529227.52,AI,NYSE,Global,USD,2023-01-21 16:00:00,-53.43,-2.37
stock,AMZN,AMZN Inc,2023-04-29,21007.19,19495.01,21520.36,19417.13,7482141.13,740970814119.78,Technology,NASDAQ,US,USD,2023-04-29 09:00:00,-1512.18,-7.2
stock,MSFT,MSFT Inc,2023-08-02,40238.38,39350.13,41664.75,38866.63,2057275.41,2528110215184.87,Technology,NYSE,US,USD,2023-08-02 06:00:00,-888.25,-2.21
crypto,BNB,BNB Coin,2024-01-27,22892.79,20678.42,23629.24,20344.22,5518071.2,344803634814.81,Crypto,BINANCE,Global,USD,2024-01-27 09:00:00,-2214.37,-9.67
crypto,SOL,SOL Coin,2023-01-29,24119.08,23637.31,25294.51,23430.11,7619234.15,88904043834.63,Crypto,BINANCE,US,USD,2023-01-29 23:00:00,-481.77,-2.0
crypto,ADA,ADA Coin,2024-02-21,16558.69,16160.33,16966.55,15376.73,5930499.27,76524112685.06,Crypto,BINANCE,US,USD,2024-02-21 10:00:00,-398.36,-2.41
stock,AAPL,AAPL Inc,2023-06-25,28088.24,25329.85,28539.67,25036.87,5011314.44,1079991066476.6,Automotive,NYSE,US,USD,2023-06-25 17:00:00,-2758.39,-9.82
stock,AMZN,AMZN Inc,2023-05-05,34951.03,37432.0,37445.93,33660.16,5488468.46,2368773111753.46,Retail,NYSE,US,USD,2023-05-05 10:00:00,2480.97,7.1
crypto,SOL,SOL Coin,2023-03-05,33992.71,33697.58,34213.9,32843.71,4411428.64,376702140277.61,Crypto,BINANCE,US,USD,2023-03-05 13:00:00,-295.13,-0.87
stock,GOOGL,GOOGL Inc,2023-02-21,20673.3,19924.26,20766.04,18974.37,4391905.14,2337545391319.22,Retail,NASDAQ,Global,USD,2023-02-21 16:00:00,-749.04,-3.62
crypto,BNB,BNB Coin,2024-06-17,27770.66,28947.73,29005.64,27071.14,8619856.97,142010481903.36,Crypto,BINANCE,US,USD,2024-06-17 06:00:00,1177.08,4.24
crypto,BNB,BNB Coin,2023-02-27,26066.9,25998.04,26574.93,24841.28,1264435.8,184790801525.43,Crypto,COINBASE,US,USD,2023-02-27 10:00:00,-68.86,-0.26
stock,GOOGL,GOOGL Inc,2023-02-15,39630.31,37849.58,41509.03,37490.33,6845722.14,545476832795.7,Retail,NYSE,Global,USD,2023-02-15 12:00:00,-1780.73,-4.49
stock,AMZN,AMZN Inc,2023-06-16,2391.13,2423.84,2537.89,2276.25,2910874.17,2163976951893.26,AI,NASDAQ,Global,USD,2023-06-16 00:00:00,32.71,1.37
crypto,SOL,SOL Coin,2024-04-24,28491.38,26304.39,29174.11,25936.06,1645220.91,25347039392.9,Crypto,BINANCE,US,USD,2024-04-24 16:00:00,-2186.99,-7.68
stock,AAPL,AAPL Inc,2023-01-13,3019.62,2808.02,3061.91,2779.39,8501518.75,2268539666864.03,Finance,exchange_empty,US,USD,2023-01-13 11:00:00,-211.6,-7.01
stock,AMZN,AMZN Inc,2024-05-26,4798.23,5132.15,5298.78,4596.19,5577610.13,668935644955.05,Technology,NASDAQ,US,USD,2024-05-26 18:00:00,333.91,6.96
stock,AMZN,AMZN Inc,2023-08-29,3485.05,3194.9,3532.73,3139.35,1780907.09,2618390584327.75,Automotive,NYSE,Global,USD,2023-08-29 10:00:00,-290.15,-8.33
crypto,BTC,BTC Coin,2024-05-08,37524.0,37981.83,38202.26,37501.9,4900846.26,327465045705.28,Crypto,exchange_empty,US,USD,2024-05-08 00:00:00,457.83,1.22
stock,TSLA,TSLA Inc,2023-08-15,49778.5,53401.06,54619.59,48331.94,959997.92,1361698712123.17,Finance,NYSE,Global,USD,2023-08-15 03:00:00,3622.56,7.28
crypto,ETH,ETH Coin,2023-09-27,42190.3,40587.09,43779.45,40105.59,2279879.26,370972139823.69,Crypto,BINANCE,Global,USD,2023-09-27 04:00:00,-1603.21,-3.8
stock,AAPL,AAPL Inc,2023-12-27,12758.89,13498.61,13602.43,12547.67,3260791.1,1844829855116.66,AI,NASDAQ,US,USD,2023-12-27 18:00:00,739.72,5.8
stock,AAPL,AAPL Inc,2023-06-03,6194.0,6385.88,6462.49,6079.73,4148806.84,118184352030.45,Finance,NASDAQ,Global,USD,2023-06-03 23:00:00,191.89,3.1
stock,MSFT,MSFT Inc,2023-03-20,24652.5,23708.54,24832.24,22927.46,6349305.89,2081213256989.98,Finance,NASDAQ,Global,USD,2023-03-20 01:00:00,-943.96,-3.83
crypto,ADA,ADA Coin,2024-03-13,8025.38,8289.05,8363.35,7713.12,5313641.09,297487034552.99,Crypto,BINANCE,US,USD,2024-03-13 06:00:00,263.67,3.29
crypto,BNB,BNB Coin,2023-10-16,33083.16,36098.86,36367.6,32372.71,9233068.53,119234909280.55,Crypto,exchange_empty,US,USD,2023-10-16 21:00:00,3015.71,9.12
crypto,BTC,BTC Coin,2023-11-27,18348.88,16967.64,18937.91,16686.94,6642159.01,74728945777.39,Crypto,BINANCE,US,USD,2023-11-27 08:00:00,-1381.24,-7.53
stock,AAPL,AAPL Inc,2024-06-26,37315.58,33851.78,39102.09,32535.11,1216498.12,1630959874606.4,Finance,NASDAQ,Global,USD,2024-06-26 23:00:00,-3463.8,-9.28
stock,TSLA,TSLA Inc,2023-09-25,41523.54,43723.21,43952.2,41123.94,6090626.21,2823996768396.38,AI,NYSE,Global,USD,2023-09-25 01:00:00,2199.67,5.3
crypto,ADA,ADA Coin,2024-06-24,48903.73,45915.14,50137.04,45348.9,4337129.85,294103901349.68,Crypto,exchange_empty,US,USD,2024-06-24 13:00:00,-2988.59,-6.11
crypto,ETH,ETH Coin,2024-02-25,5580.83,5694.78,5775.93,5340.25,3399580.08,26587967752.69,Crypto,BINANCE,US,USD,2024-02-25 09:00:00,113.95,2.04
crypto,BNB,BNB Coin,2023-01-30,1206.73,1122.7,1260.02,1067.24,7738729.19,84387468157.69,Crypto,BINANCE,Global,USD,2023-01-30 08:00:00,-84.03,-6.96
crypto,BNB,BNB Coin,2023-01-28,28216.24,26570.94,29455.02,25873.55,1732889.08,302617136819.28,Crypto,BINANCE,US,USD,2023-01-28 07:00:00,-1645.3,-5.83
crypto,ADA,ADA Coin,2023-03-04,9753.91,9512.03,9996.14,9207.6,6570785.7,174463924033.24,Crypto,BINANCE,Global,USD,2023-03-04 03:00:00,-241.88,-2.48
stock,TSLA,TSLA Inc,2023-01-09,17413.99,16911.56,18056.83,16514.63,4288965.56,2808394234224.43,Automotive,NASDAQ,Global,USD,2023-01-09 05:00:00,-502.43,-2.89
stock,AAPL,AAPL Inc,2023-09-26,44552.89,45360.07,45779.89,43363.97,5044202.25,2443286483484.94,AI,NASDAQ,Global,USD,2023-09-26 18:00:00,807.18,1.81
crypto,SOL,SOL Coin,2024-07-10,13128.97,13056.29,13422.1,12540.24,9034403.09,175721906058.79,Crypto,BINANCE,US,USD,2024-07-10 16:00:00,-72.68,-0.55
crypto,BNB,BNB Coin,2023-07-11,37983.23,37230.75,38686.56,36702.94,6081584.23,354709675584.75,Crypto,BINANCE,US,USD,2023-07-11 14:00:00,-752.47,-1.98
stock,AMZN,AMZN Inc,2023-08-24,6214.34,6361.35,6648.2,5930.28,3392373.82,1805788988600.81,AI,NASDAQ,US,USD,2023-08-24 16:00:00,147.01,2.37
crypto,BTC,BTC Coin,2023-11-21,34303.61,31488.21,35800.64,29977.64,8577038.98,206060645121.59,Crypto,BINANCE,Global,USD,2023-11-21 21:00:00,-2815.4,-8.21
crypto,BTC,BTC Coin,2024-04-02,7684.63,8146.21,8496.56,7677.82,1158032.57,15922443566.78,Crypto,COINBASE,US,USD,2024-04-02 05:00:00,461.58,6.01
stock,AMZN,AMZN Inc,2024-02-19,3867.02,3601.28,3900.76,3432.63,8929905.08,1584088837110.99,AI,NASDAQ,US,USD,2024-02-19 17:00:00,-265.74,-6.87
crypto,BTC,BTC Coin,2023-04-20,31470.75,32262.22,32582.66,31468.25,3474330.36,54910429615.67,Crypto,COINBASE,Global,USD,2023-04-20 11:00:00,791.47,2.51
stock,MSFT,MSFT Inc,2024-05-31,47414.75,51672.49,53617.54,45645.72,1207432.86,2716232169180.55,AI,NASDAQ,Global,USD,2024-05-31 04:00:00,4257.74,8.98
crypto,BNB,BNB Coin,2023-01-15,18008.36,19200.65,19915.86,17356.88,171135.32,230104565975.92,Crypto,BINANCE,Global,USD,2023-01-15 01:00:00,1192.29,6.62
crypto,ETH,ETH Coin,2024-04-27,28360.11,25972.17,29293.54,25545.83,1694769.83,98739724785.61,Crypto,COINBASE,US,USD,2024-04-27 14:00:00,-2387.94,-8.42
crypto,ETH,ETH Coin,2024-06-16,30352.5,30218.82,31799.17,28871.31,4066850.06,240545702463.75,Crypto,COINBASE,US,USD,2024-06-16 15:00:00,-133.68,-0.44
stock,AAPL,AAPL Inc,2023-05-25,19321.84,19030.62,19967.45,18712.39,229996.68,2649933109036.95,Finance,NASDAQ,US,USD,2023-05-25 08:00:00,-291.22,-1.51
crypto,BTC,BTC Coin,2023-04-07,16682.26,17108.31,17583.66,16391.04,6538020.1,185000483314.62,Crypto,COINBASE,US,USD,2023-04-07 07:00:00,426.05,2.55
stock,AAPL,AAPL Inc,2023-01-24,12330.77,12010.87,12479.95,11820.38,6029056.89,772066865309.82,Automotive,NASDAQ,Global,USD,2023-01-24 05:00:00,-319.9,-2.59
stock,AMZN,AMZN Inc,2023-01-27,44206.4,43858.61,44487.23,42132.69,5398965.78,656997149859.73,Finance,NYSE,US,USD,2023-01-27 09:00:00,-347.79,-0.79
stock,AMZN,AMZN Inc,2023-03-17,42562.58,42517.77,44510.45,40608.35,6686262.74,1021887809202.23,AI,NASDAQ,US,USD,2023-03-17 05:00:00,-44.81,-0.11
crypto,BTC,BTC Coin,2024-08-22,14653.59,13585.9,14988.17,13559.63,6334985.79,354885016679.31,Crypto,BINANCE,Global,USD,2024-08-22 18:00:00,-1067.7,-7.29
stock,TSLA,TSLA Inc,2023-12-30,33578.35,30487.54,34326.56,29081.41,3159272.43,1935491143380.42,Technology,NYSE,US,USD,2023-12-30 04:00:00,-3090.81,-9.2
crypto,ETH,ETH Coin,2024-03-12,32816.93,36069.57,36380.05,31827.59,8096592.52,329531614613.07,Crypto,COINBASE,US,USD,2024-03-12 14:00:00,3252.64,9.91
crypto,BNB,BNB Coin,2023-05-02,7694.56,7583.16,7842.19,7575.65,4563059.04,90198182945.4,Crypto,exchange_empty,US,USD,2023-05-02 02:00:00,-111.4,-1.45
stock,GOOGL,GOOGL Inc,2023-08-08,44399.4,41361.34,45987.35,39867.38,948294.94,2584229565877.23,Technology,NYSE,Global,USD,2023-08-08 21:00:00,-3038.06,-6.84
stock,GOOGL,GOOGL Inc,2023-09-13,14628.73,14176.31,14865.71,13609.46,4345599.32,2625367684193.74,Finance,NYSE,US,USD,2023-09-13 00:00:00,-452.42,-3.09
stock,AAPL,AAPL Inc,2023-04-18,20443.49,22145.61,22521.81,19452.37,1785191.63,1290595534199.3,Retail,NYSE,US,USD,2023-04-18 10:00:00,1702.12,8.33
stock,TSLA,TSLA Inc,2024-01-13,29547.02,32216.51,33335.12,28356.63,1207321.54,2167276258954.69,AI,NYSE,US,USD,2024-01-13 16:00:00,2669.48,9.03
crypto,BTC,BTC Coin,2024-03-16,33266.48,31041.87,34267.29,30832.38,7275961.71,210700111249.22,Crypto,COINBASE,US,USD,2024-03-16 02:00:00,-2224.62,-6.69
stock,MSFT,MSFT Inc,2024-07-29,39468.66,36343.39,39870.91,34595.46,1450634.48,1995931331836.6,AI,NYSE,US,USD,2024-07-29 23:00:00,-3125.26,-7.92
crypto,BTC,BTC Coin,2023-11-04,11115.02,11475.37,11872.17,10917.91,5539656.57,365707025354.46,Crypto,COINBASE,US,USD,2023-11-04 04:00:00,360.34,3.24
stock,MSFT,MSFT Inc,2024-07-05,21001.84,22752.97,22763.8,20007.92,4925632.14,1463529738865.97,Finance,NYSE,Global,USD,2024-07-05 14:00:00,1751.13,8.34
crypto,ADA,ADA Coin,2024-07-10,20417.43,22450.39,23320.49,20292.28,3686377.07,135551482312.66,Crypto,exchange_empty,US,USD,2024-07-10 23:00:00,2032.96,9.96
crypto,BNB,BNB Coin,2023-03-14,38401.84,40764.14,41884.95,38202.04,9673285.24,99626373802.44,Crypto,COINBASE,Global,USD,2023-03-14 07:00:00,2362.3,6.15
crypto,SOL,SOL Coin,2023-09-18,11141.11,11179.24,11732.35,10747.23,6176375.64,191053167980.37,Crypto,BINANCE,Global,USD,2023-09-18 06:00:00,38.13,0.34
crypto,BTC,BTC Coin,2024-03-01,10704.3,10893.68,11064.99,10626.27,7147820.95,279123547307.63,Crypto,COINBASE,US,USD,2024-03-01 11:00:00,189.38,1.77
crypto,ETH,ETH Coin,2024-06-19,9992.12,9062.01,10417.05,8784.14,1798044.4,331375238854.2,Crypto,BINANCE,US,USD,2024-06-19 19:00:00,-930.12,-9.31
crypto,BNB,BNB Coin,2024-05-15,25829.88,24022.45,26561.75,23694.91,5351046.66,41298669280.59,Crypto,BINANCE,US,USD,2024-05-15 15:00:00,-1807.43,-7.0
crypto,BNB,BNB Coin,2023-06-14,7786.93,7777.51,7850.46,7729.25,9322460.52,361961414161.95,Crypto,BINANCE,US,USD,2023-06-14 23:00:00,-9.42,-0.12
stock,TSLA,TSLA Inc,2024-03-29,15294.36,14619.31,15951.8,14387.19,8806049.95,1205987686112.12,Retail,NYSE,Global,USD,2024-03-29 02:00:00,-675.04,-4.41
stock,AMZN,AMZN Inc,2023-07-31,23806.64,24645.48,25750.94,23071.03,3131587.64,361375320156.51,Technology,NASDAQ,US,USD,2023-07-31 06:00:00,838.85,3.52
crypto,ETH,ETH Coin,2023-10-21,2386.19,2376.45,2440.91,2274.98,3950106.16,365621455128.41,Crypto,COINBASE,US,USD,2023-10-21 17:00:00,-9.74,-0.41
stock,AAPL,AAPL Inc,2024-01-26,18349.75,17651.22,19067.13,17641.26,7793744.39,2170573222550.62,AI,NASDAQ,US,USD,2024-01-26 10:00:00,-698.54,-3.81
crypto,BTC,BTC Coin,2023-03-19,46975.64,49810.83,52252.45,46382.07,6615563.99,339305598822.84,Crypto,BINANCE,Global,USD,2023-03-19 04:00:00,2835.19,6.04
stock,AMZN,AMZN Inc,2023-10-05,45005.09,46652.35,48427.95,43240.91,9126583.48,2083112162256.38,Retail,NYSE,Global,USD,2023-10-05 01:00:00,1647.26,3.66
stock,AMZN,AMZN Inc,2023-04-07,8061.76,8545.12,8697.39,7732.88,2563255.34,1347167594115.84,AI,NYSE,Global,USD,2023-04-07 18:00:00,483.36,6.0
crypto,BTC,BTC Coin,2024-06-21,4540.24,4624.35,4824.64,4415.05,6260955.36,18804847254.24,Crypto,BINANCE,US,USD,2024-06-21 06:00:00,84.11,1.85
crypto,BTC,BTC Coin,2023-10-13,17844.88,18395.62,18717.94,17526.09,2176859.59,324844574985.57,Crypto,BINANCE,US,USD,2023-10-13 02:00:00,550.74,3.09
stock,AMZN,AMZN Inc,2023-05-25,3818.13,3822.12,3876.84,3741.92,4283641.49,2933740566268.56,Retail,NYSE,Global,USD,2023-05-25 21:00:00,4.0,0.1
stock,MSFT,MSFT Inc,2023-06-16,12509.38,11715.03,12999.05,11259.43,7735488.44,926930106953.68,Retail,NYSE,US,USD,2023-06-16 12:00:00,-794.35,-6.35
stock,MSFT,MSFT Inc,2024-03-28,3620.68,3378.41,3782.32,3311.32,1844147.45,1460265441371.49,Finance,NYSE,Global,USD,2024-03-28 03:00:00,-242.26,-6.69
crypto,ADA,ADA Coin,2023-12-10,41164.85,39770.63,42310.46,38365.63,801537.12,282987141504.32,Crypto,COINBASE,US,USD,2023-12-10 23:00:00,-1394.23,-3.39
crypto,BTC,BTC Coin,2023-04-14,37574.09,37263.58,38335.47,36082.33,4589709.31,162806085706.09,Crypto,BINANCE,US,USD,2023-04-14 06:00:00,-310.51,-0.83
crypto,SOL,SOL Coin,2024-07-18,30613.09,27940.97,31848.92,26785.84,6334813.84,130700436092.4,Crypto,COINBASE,Global,USD,2024-07-18 20:00:00,-2672.12,-8.73
stock,AAPL,AAPL Inc,2023-06-19,38676.94,41199.76,41620.41,38052.66,1899885.16,1355148743926.2,AI,NYSE,US,USD,2023-06-19 19:00:00,2522.82,6.52
crypto,BTC,BTC Coin,2024-03-29,46515.5,43393.28,47046.09,41506.38,4703448.6,53979313029.78,Crypto,BINANCE,Global,USD,2024-03-29 21:00:00,-3122.22,-6.71
crypto,ADA,ADA Coin,2023-03-18,13210.15,13320.72,13594.77,12771.58,5721954.76,368244892397.13,Crypto,COINBASE,US,USD,2023-03-18 23:00:00,110.57,0.84
stock,TSLA,TSLA Inc,2023-10-10,17974.74,19234.99,19286.13,17152.61,9907821.82,1681089774494.74,Retail,NASDAQ,Global,USD,2023-10-10 10:00:00,1260.26,7.01
crypto,ADA,ADA Coin,2023-07-28,40198.41,41024.09,41885.31,39453.18,926754.47,300334750260.22,Crypto,COINBASE,US,USD,2023-07-28 17:00:00,825.68,2.05
stock,AAPL,AAPL Inc,2024-06-04,27041.74,29511.91,30452.57,25894.76,4776023.6,2275729813223.47,Retail,NASDAQ,Global,USD,2024-06-04 17:00:00,2470.17,9.13
crypto,SOL,SOL Coin,2023-03-01,37274.02,37287.68,37976.85,37215.41,9406044.59,27839788441.63,Crypto,COINBASE,Global,USD,2023-03-01 02:00:00,13.65,0.04
stock,AMZN,AMZN Inc,2023-10-08,11056.3,11561.73,12108.24,10819.07,2142389.28,2858967670510.1,AI,NYSE,Global,USD,2023-10-08 23:00:00,505.43,4.57
stock,AMZN,AMZN Inc,2024-04-12,43997.11,45785.47,46457.49,42216.76,6243073.74,2455259267007.96,AI,NYSE,Global,USD,2024-04-12 21:00:00,1788.35,4.06
crypto,BTC,BTC Coin,2023-02-10,33442.45,30845.31,33669.71,29862.71,2588344.12,195706207296.97,Crypto,BINANCE,Global,USD,2023-02-10 15:00:00,-2597.14,-7.77
crypto,BTC,BTC Coin,2023-07-11,18383.35,19059.75,19792.41,17636.22,9198318.53,249638759281.6,Crypto,COINBASE,Global,USD,2023-07-11 10:00:00,676.4,3.68
crypto,BTC,BTC Coin,2023-05-05,31342.77,33906.17,34356.89,30436.52,858784.02,315928136913.2,Crypto,BINANCE,US,USD,2023-05-05 07:00:00,2563.39,8.18
crypto,ADA,ADA Coin,2023-12-18,25324.97,25912.85,25995.82,24099.83,4199481.76,185191819357.06,Crypto,BINANCE,Global,USD,2023-12-18 21:00:00,587.88,2.32
stock,AAPL,AAPL Inc,2024-06-22,37941.83,39222.26,39861.25,36131.59,1825253.79,575508603705.02,AI,NASDAQ,US,USD,2024-06-22 19:00:00,1280.43,3.37
crypto,SOL,SOL Coin,2024-04-28,49508.34,47790.01,51493.62,47472.44,482760.54,278213340332.18,Crypto,COINBASE,Global,USD,2024-04-28 23:00:00,-1718.33,-3.47
crypto,BTC,BTC Coin,2023-12-09,23315.47,25480.28,26166.41,22423.82,9746708.41,366907531179.27,Crypto,BINANCE,Global,USD,2023-12-09 10:00:00,2164.81,9.28
